Smiles,Value
CN(C)c1ccc(/C=C2/CCC/C(=C\c3ccc(N(C)C)cc3[N+](=O)[O-])C2=O)c([N+](=O)[O-])c1,45290.0
Cc1ccc(-c2nnc(/C=C/c3ccc4c(c3)OCO4)o2)cc1,45310.0
COc1ccc(CN2CCC(c3oc4ccccc4c3C(=O)c3ccccc3)CC2)cc1OC,45310.0
O=C1c2ccccc2C(=O)N1CCCCCCNC1CCN(Cc2ccccc2)CC1,45360.0
CN(C)C(=O)Oc1cccc(C(O)CNc2ccc(F)cc2)c1.Cl,45400.0
CC(=O)OC[C@H]1O[C@@H](Oc2ccc(C=O)cc2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,45420.0
CCOP(=O)(OCC)Oc1ccc(Br)cc1C(=O)Nc1ccc(Cl)cc1,4.55
CCOP(=O)(OCC)Oc1cc(Cl)ccc1C(O)=Nc1ccc(Cl)c(Cl)c1,4.55
COc1cc(/C=C/C(=O)O)ccc1OCCCCCCN1CCCCC1,45500.0
O=c1c2ccccc2n(Cc2cn(Cc3ccc(Cl)cc3)nn2)c2ccc(Br)cc12,45570.0
COC(=O)N=c1cc[nH]cc1N,45600.0
COc1cc(-c2ccc(N=c3[nH]c(-c4ccc(C)cc4)cs3)c(OC)c2)ccc1N=c1[nH]c(-c2ccc(C)cc2)cs1,45700.0
COc1cc2oc(-c3cccc(OC(=O)N4CCCCC4)c3)cc(=O)c2c(OC)c1OC,45700.0
C#CCNC1CCc2cccc(OC(=O)N(C)CCC)c21,45800.0
COc1ccccc1C(O)=NN=C(O)c1ccc2c(c1)COC2(CCCN(C)C)c1ccc(F)cc1,45810.0
C[C@H]1CC[C@H]2[C@H](C)[C@H]3CC[C@@H]4[C@@H](C[C@H]5[C@H]4C[C@@H](O)[C@H]4C[C@@H](O)CC[C@@]45C)[C@@H]3CN2C1,45830.0
c1ccc(CNCCC2CCN(Cc3ccccc3)CC2)cc1,46000.0
COc1cc(O)c2c(c1)C(=O)c1cc(O)c(O)cc1CCN2,46000.0
CN=C(O)Oc1cccc(OCCCCOc2ccc([N+](=O)[O-])cc2)c1,46000.0
COc1cc2ccnc3c2c(c1OC)C(Br)OC3=O,46000.0
CCCCCCCCCCCCCCN=c1c2c([nH]c3ccc(OC)cc13)CCCC2,46000.0
CN(C)Cc1ccc(CSCCN2C(=O)c3ccc([N+](=O)[O-])cc3C2=O)o1,46000.0
CCC[C@H](N=C(O)OCC(F)(F)C(F)(F)C(F)(F)F)C(O)=N[C@H](C)c1nc2ccc(F)cc2s1,46010.0
COc1cccc2cc(-c3csc(NC(S)=Nc4ccccc4)n3)c(=O)oc12,4.605
CCOP(=O)(OCC)Oc1ccc(Br)cc1C(O)=Nc1cccc(C(F)(F)F)c1,4.61
Cc1ccc(-c2cn(Cc3cccc4ccccc34)nn2)cc1C(O)=NCCN1CCOCC1,46150.0
COc1cccc2c1[C@]13CCN(C)[C@H](C2)[C@]1(OC)CCC(=O)C3,46200.0
O=c1oc2ccc([N+](=O)[O-])cc2cc1-c1csc(N=C(O)Nc2ccc(Br)cc2)n1,4.623
N=C(S)NN=Cc1ccc(O[C@@H]2OC[C@@H](OC(=O)c3ccccc3)[C@@H](OC(=O)c3ccccc3)[C@H]2OC(=O)c2ccccc2)cc1,46430.0
O=C(CNc1ccc(C(F)(F)F)cc1)Nc1ccc(-c2nc(-c3ccnc(Nc4ccc(OC(F)(F)F)cc4)c3)no2)cc1,46470.0
COc1cccc2cc(-c3csc(N=C(O)Nc4ccc([N+](=O)[O-])cc4)n3)c(=O)oc12,4.65
O=c1oc2cc(OCCCn3cc(CN=C(O)CCCCC4CCSS4)nn3)ccc2cc1-c1ccc(Br)cc1,46500.0
Cc1ccc(C=C2CNCC3C2=NC(O)=NC3c2ccc(C)cc2)cc1,46520.0
COC(=O)C(CC1=C(c2ccc(Cl)cc2)CC(C)(C)ON1C(C)=O)C(=O)OC,46760.0
CC1SC(=O)C2CSCN2C1=O,47000.0
c1ccc(C2=NNC(=NCCN3CCCCC3)NC2)cc1,47000.0
C(=NC1=NCC(c2ccccc2)NN1)N1CCCCC1,47000.0
C[C@@H]1CC[C@H]2[C@H](C(=O)c3c4c(cn(O)c3=O)[C@@]3(O)CC[C@H](O)[C@H](O4)[C@@H]3O)[C@H](C)C=C[C@@H]2C1,47000.0
COc1ccc2c(c1)CCc1c-2nc2ccccc2c1N,47000.0
COc1ccc(CCNCCCOc2cc(=O)oc3ccccc23)cc1OC,47070.0
CC(C)[C@H](N=C(O)OCCBr)C(O)=N[C@H](C)c1nc2ccc(F)cc2s1,47150.0
O=c1nc(O)c2nc3ccccc3n(Cc3cccc(Cl)c3)c-2n1,4.726
Clc1ccccc1-c1nnc(/C=C/c2ccc3c(c2)OCO3)o1,47420.0
CC1=C(NC2CCN(Cc3ccccc3)CC2)C(=O)c2ccccc2C1=O,47500.0
CC(C)[C@H](N=C(O)OCCCl)C(O)=N[C@H](C)c1nc2ccc(F)cc2s1,47500.0
OCCCCCCCCc1ccc(CN2CCCC2)c(O)c1,47600.0
C#CCOc1ccc2nc[nH]c(=NCc3ccccc3)c2c1,47730.0
O=c1ccc2ccc(OCc3cn(-c4ccc(OC(O)=NCCCCCc5ccccc5)cc4)nn3)cc2o1,47900.0
CCN(C)C(=O)Oc1ccc2c(c1)N(CCCN(C)C)CC2.Cl,48000.0
COc1c2c(cc3c1OCO3)[C@]13C=C[C@H](OC)C[C@@H]1N(C2)C[C@H]3OC(=O)c1cccc([N+](=O)[O-])c1,48000.0
OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCCOCCc1ccc2c(c1)OCO2,48000.0
CCCCc1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(CCc4ccccc4)[C@@H]2N3C)cc1,48000.0
CC(C)OCn1cc[n+](C)c1CN=O,48000.0
CN(C)Cc1ccc(CSCCN=C(O)NCCSCc2ccc(CN(C)C)o2)o1,48000.0
CC(=O)n1c2c(c3ccccc31)Oc1nc(C)nc(O)c1C2c1ccccc1[N+](=O)[O-],48030.0
O=c1oc2ccccc2cc1C(O)=NCc1cnnn1Cc1cccc(F)c1,4.808
COc1cccc2c1SC(=O)CN(C1CCCC1)C2=O,48100.0
CC(C)c1ccc(C2Cc3c(C#N)c(N)c(C#N)c(-c4ccc(Cl)cc4)c3S2)cc1,48280.0
COc1ccc(C(=O)c2c(C3CCN(Cc4ccccc4)CC3)oc3ccccc23)cc1,48300.0
Cn1c2c(ccc1=O)C(NCCCc1ccccc1)CCC2,48440.0
CCOP(=O)(OCC)Oc1ccc(Cl)cc1C(=O)Nc1ccc(F)cc1,4.85
CC(C)=CC(O)=N[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C([C@H](C)N(C)C)=CC[C@@H]32)[C@H]1O,48500.0
COc1cc([C@H]2Oc3cc(O)c(C/C=C(\C)CCC=C(C)C)c(O)c3C(=O)[C@@H]2O)ccc1O,48500.0
OC(=N/N=C\c1ccc(C(F)(F)F)cc1)c1ccccc1O,4.851
C(=C/c1nnc(-c2cccnc2)o1)\c1ccc2c(c1)OCO2,48520.0
COc1cc(-c2nnc(/C=C/c3ccc4c(c3)OCO4)o2)cc(OC)c1OC,48560.0
O=C(O)/C=C\C(=O)N=c1cc[nH]cc1,48670.0
CCOc1cc2nc(CN)[nH]c(=Nc3cccc(-c4csc(C)n4)c3)c2cc1OCC,48670.0
Cc1c(OC(=O)N(C)C)c(=O)ccn1-c1ccccc1,48800.0
Cc1c(OC(=N)O)c(=O)ccn1-c1ccccc1,48800.0
CCC[C@H](N=C(O)OC)C(O)=N[C@H](C)c1nc2ccc(F)cc2s1,48800.0
CCCCNC1CCCc2[nH]c3ccccc3c(=N)c21,48800.0
CCCC(=O)Oc1ccc(COC(=O)N=c2cc[nH]cc2N)cc1,48800.0
O=C(Oc1cccc(/C=C2\Cc3ccccc3C2=O)c1)c1ccc([N+](=O)[O-])cc1,48820.0
O=C(CNC1CC1)Nc1ccc(-c2nc(-c3ccnc(Nc4ccc(OC(F)(F)F)cc4)c3)no2)cc1,48860.0
COc1cccc(N=C(O)Nc2nc(-c3cc4ccccc4o3)cs2)c1,48900.0
CC1(C)CC(=O)C2=C(C1)Oc1nc3c(c(N)c1[C@H]2c1ccccc1)CCCC3,48978.0
COc1ccc(C=NN=C(O)N=c2cc[nH]cc2)cc1,48978.0
CO[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C([C@H](C)N(C)C=O)=CC[C@@H]32)C1,48978.0
OC(=Nc1cccc(F)c1)Nc1nc(-c2cc3ccccc3o2)cs1,48990.0
Cc1ccc(-c2noc(Cn3cc(Cn4c5ccccc5c(=O)c5ccccc54)nn3)n2)cc1,4.9
COc1ccc2c3c1O[C@H]1C[C@H](O)C=C[C@@]31CCN(Cc1ccc(Br)cc1)C2,49000.0
CCN(CC)CCNS(=O)(=O)Cc1ccc(C)cc1,49000.0
CCN(CCCCCCOc1ccc(-c2ccccc2O)nn1)Cc1ccc(F)cc1,49000.0
CC1(C)CC(=O)C2=C(C1)Oc1nc3c(c(N)c1C2c1ccccc1)CCCC3,49000.0
COc1cc(/C=C/c2nnc(-c3ccc([N+](=O)[O-])cc3)o2)cc(OC)c1OC,49010.0
CC(C)COC(O)=N[C@H](C(O)=N[C@H](C)c1nc2ccc(F)cc2s1)C(C)C,49260.0
OC1CCCc2[nH]c3ccccc3c(=NCCCC(c3ccccc3)c3ccccc3)c21,49300.0
O=[N+]([O-])c1cccc(-c2nnc(/C=C/c3ccc4c(c3)OCO4)o2)c1,49360.0
Cc1ccc(C2CC(c3cccc(O)c3)=Nc3ccccc3S2)cc1,49400.0
CC(=O)Oc1ccc(COC(=O)N=c2cc[nH]cc2N)cc1,49400.0
CC(C)[C@H](N=C(O)OCC(F)(F)F)C(O)=N[C@H](C)c1nc2ccc(F)cc2s1,49400.0
CN(CCC(O)=Nc1ccc2c(c1)sc(=O)n2C)Cc1ccccc1,49500.0
OC(=NN=C1CC(c2ccccc2)NC(c2ccccc2)C1)c1ccc(F)cc1C(F)(F)F,49540.0
COc1cc2c(cc1O)C(=O)/C(=C\c1ccncc1)C2,49550.0
CN(CCCCCCCOc1ccc2c(c1)O/C(=C\c1cccc3ccccc13)C2=O)Cc1cccc(O)c1,49600.0
COc1ccc2[nH]c3ccncc3c2c1,49600.0
CCCCCCN(c1ccc(-c2ccc(N(CCCCCC)S(=O)(=O)c3ccccc3)c(C)c2)cc1C)S(=O)(=O)c1ccccc1,4.961
Fc1ccc(-c2nnc(/C=C/c3ccc4c(c3)OCO4)o2)cc1Cl,49640.0
CC1=CC(=C2c3ccccc3[NH+](C)c3ccccc32)C=C(C)C1=O,49800.0
C[N+](C)(C)CCOC(=O)/C=C/c1ccccc1,5.0
CC(C)(C)CCOC(=O)CN=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,50000.0
CCc1ccc(SC(=O)OCC[N+](C)(C)C)cc1,50000.0
CCCCN(CC(O)=[NH+]Cc1ccccc1)C(=O)CCCCCN1C=CN(C)C1=CN=O,50000.0
COC(=O)c1cc(OC)c2c(c1-c1c(C(=O)OC)cc(OC)c3c1OCO3)OCO2,50000.0
Cc1coc2c1C(=O)C(=O)c1c-2ccc2c(C)cccc12,50000.0
CC(C)c1ccc(/C=N/c2ccc(-c3nc4ccccc4o3)cc2)cc1,50000.0
CC(C)c1ccc(CNc2ccc(-c3nc4ccccc4o3)cc2)cc1,50000.0
CC(C)c1ccc(NC(=S)Nc2ccc(-c3nc4ccccc4o3)cc2)cc1,50000.0
SC(=Nc1ccccc1)Nc1ccc(-c2nc3ccccc3o2)cc1,50000.0
C(=N/c1ccc(-c2nc3ccccc3o2)cc1)\c1ccccc1,50000.0
CN(C(=O)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1)c1ccccc1,50000.0
O=C(Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1)N1CCCc2ccc(C(F)(F)F)cc21,50000.0
O=C1CC(c2ccc(O)cc2)c2c(O)cc(O)cc2O1,50000.0
CC1CCN(C(=O)Oc2ccc(Oc3ccc(C(F)(F)F)cn3)cc2)CC1,50000.0
CN(C(=O)Oc1ccc(Oc2c(Cl)cncc2Cl)cc1)c1ccccc1,50000.0
O=C(O)c1cccc2nc3ccccc3nc12,50000.0
Cc1cccc(NCC(=O)Nc2ccc(-c3nc(-c4ccnc(Nc5ccc(OC(F)(F)F)cc5)c4)no3)cc2)c1,50000.0
CN(C)c1nc2sc3c(c2c(=O)o1)CCSC3,50000.0
CCN(CC)c1nc2sc(C)c(C)c2c(=O)o1,50000.0
COc1ccc(-c2coc3cc(OCCOCCN4CCCCC4)ccc3c2=O)cc1,50000.0
CSc1nc(-c2ccc(C)cc2)nn1C(=O)N1CCOCC1,50000.0
O=C(CNc1ccc(F)cc1)Nc1ccc(-c2nc(-c3ccnc(Nc4ccc(OC(F)(F)F)cc4)c3)no2)cc1,50000.0
COc1ccc2c(c1)oc1cccc(CNCc3ccccc3)c12,50000.0
CCN(Cc1ccccc1)C(=O)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,50000.0
O=C(CNCc1ccccc1)Nc1ccc(-c2nc(-c3ccnc(Nc4ccc(OC(F)(F)F)cc4)c3)no2)cc1,50000.0
O=C(CNCc1cccc(F)c1)Nc1ccc(-c2nc(-c3ccnc(Nc4ccc(OC(F)(F)F)cc4)c3)no2)cc1,50000.0
COc1ccc(C2CC(=O)Oc3cc(O)cc(O)c32)cc1OC,50000.0
O=C(CNCc1cccc(Cl)c1)Nc1ccc(-c2nc(-c3ccnc(Nc4ccc(OC(F)(F)F)cc4)c3)no2)cc1,50000.0
Cc1cccc2c1OP(=O)(OCC1C=CC(n3cnc4c(N)ncnc43)O1)OC2,50000.0
Cc1cccc2c1O[P@](=O)(OC[C@H]1O[C@@H](n3cc(F)c(O)nc3=O)C[C@@H]1O)OC2,50000.0
Cc1cccc2c1OP(=O)(OCC(CO)CCn1cnc3c(O)nc(=N)[nH]c31)OC2,50000.0
Cc1cccc2c1O[P@@](=O)(OC[C@H](CO)OCn1cnc3c(O)nc(=N)[nH]c31)OC2,50000.0
CN(C)c1nc2sc3c(c2c(=O)o1)CCCC3,50000.0
O=C(CNC1CCCC1)Nc1ccc(-c2nc(-c3ccnc(Nc4ccc(OC(F)(F)F)cc4)c3)no2)cc1,50000.0
O=C(CNc1ccc(F)c(F)c1)Nc1ccc(-c2nc(-c3ccnc(Nc4ccc(OC(F)(F)F)cc4)c3)no2)cc1,50000.0
O=C1C(=O)N(CCCCCCCCN2C(=O)C(=O)c3ccccc32)c2ccccc21,50000.0
CCCNCC(=O)Nc1ccc(-c2nc(-c3ccnc(Nc4ccc(OC(F)(F)F)cc4)c3)no2)cc1,50000.0
CN(C(=O)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1)C1CCCCC1,50000.0
O=C(Oc1ccc(Oc2ncc(Cl)cc2Cl)cc1)N1CCOCC1,50000.0
Cc1cccc2c1O[P@@](=O)(OC[C@H]1O[C@@H](n3cc(F)c(O)nc3=O)C[C@@H]1O)OC2,50000.0
O=C(CNCc1ccc(F)cc1)Nc1ccc(-c2nc(-c3ccnc(Nc4ccc(OC(F)(F)F)cc4)c3)no2)cc1,50000.0
Cc1cn(C2C=CC(COP3(=O)Oc4cccc(Cl)c4C(C)O3)O2)c(=O)nc1O,50000.0
CCC(C)c1ccc2c(c1)COP(=O)(OCC1C=CC(n3cc(C)c(O)nc3=O)O1)O2,50000.0
COc1ccccc1N(C)C(=O)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,50000.0
O=C1CCN(Cc2ccccc2)CC1=Cc1cn(C(=O)c2ccc([N+](=O)[O-])cc2)c2ccccc12,50000.0
O=C1C(=O)N(CCCCCCN2C(=O)C(=O)c3ccccc32)c2ccccc21,50000.0
Cc1cn(C2CCC(COP3(=O)OCc4cccc(C)c4O3)O2)c(=O)nc1O,50000.0
Cc1cccc2c1OP(=O)(OCC1CC(O)C(n3cnc4c(N)ncnc43)O1)OC2,50000.0
CC(C)=CCc1cccc2nc3cccc(C(=O)O)c3nc12,50000.0
Cc1cn([C@H]2C=C[C@@H](CO[P@@]3(=O)OCc4cccc(C)c4O3)O2)c(=O)nc1O,50000.0
CCN(C)Cc1cccc2oc3cc(OC)ccc3c12,50000.0
Cc1cn(C2C=CC(COP3(=O)OCc4c(F)c(C(C)(C)C)cc(C(C)(C)C)c4O3)O2)c(=O)nc1O,50000.0
Cc1cc(C)c2c(c1)COP(=O)(OCC1C=CC(n3cc(C)c(O)nc3=O)O1)O2,50000.0
COc1cccc(NCC(=O)Nc2ccc(-c3nc(-c4ccnc(Nc5ccc(OC(F)(F)F)cc5)c4)no3)cc2)c1,50000.0
Cc1ccccc1NCC(=O)Nc1ccc(-c2nc(-c3ccnc(Nc4ccc(OC(F)(F)F)cc4)c3)no2)cc1,50000.0
CN(C(=O)Oc1ccc(Oc2ncc(Cl)cc2Cl)cc1)c1ccccc1,50000.0
CSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N1CCOCC1,50000.0
Cc1cccc2c1OP(=O)(OCC1CCC(n3cnc4c(N)ncnc43)O1)OC2,50000.0
Cl.N[C@H]1CCN(c2c3c(nc4ccc(-c5ccnc(N=C(O)C6CC6)n5)cc24)-c2ccccc2CCC3)C1,50000.0
Cc1cn(C2C=CC(COP3(=O)OCc4cc5ccccc5cc4O3)O2)c(=O)nc1O,50000.0
Cc1cn(C2C=CC(COP3(=O)OCc4cc(CCC(=O)O)ccc4O3)O2)c(=O)nc1O,50000.0
Cc1cccc(N(C)C(=O)Oc2ccc(Oc3ccc(C(F)(F)F)cn3)cc2)c1,50000.0
O=C1N(CCCCCCN2C(=O)C(O)(c3c[nH]c4ccccc34)c3ccccc32)c2ccccc2C1(O)c1c[nH]c2ccccc12,50000.0
Cc1cn(C2C=CC(COP3(=O)OCc4ccc5ccccc5c4O3)O2)c(=O)nc1O,50000.0
Cc1cccc2c1OP(=O)(OCC1C=CC(n3cnc4c(O)nc(=N)[nH]c43)C1)OC2,50000.0
O=C(CNCc1ccc(C(F)(F)F)cc1)Nc1ccc(-c2nc(-c3ccnc(Nc4ccc(OC(F)(F)F)cc4)c3)no2)cc1,50000.0
COC(=O)CCc1ccc2c(c1)COP(=O)(OCC1C=CC(n3cc(C)c(O)nc3=O)O1)O2,50000.0
Cc1cn(C2C=CC(COP3(=O)OCc4cccc(CCC(=O)O)c4O3)O2)c(=O)nc1O,50000.0
CN(C(=O)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1)c1ccc(Cl)cc1,50000.0
COc1ccc2c(c1)[nH]c1cccc(CNCc3ccccc3)c12,50000.0
Cc1cn(C2C=CC(COP3(=O)Oc4ccccc4C(CCl)O3)O2)c(=O)nc1O,50000.0
Cc1ccccc1N(C)C(=O)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,50000.0
CN(C(=O)Oc1ccc(Oc2ccc(Cl)cn2)cc1)c1ccccc1,50000.0
COc1ccc(C2CC(=O)Oc3c(O)cc(O)cc32)cc1,50000.0
O=C(CNc1cccc(F)c1)Nc1ccc(-c2nc(-c3ccnc(Nc4ccc(OC(F)(F)F)cc4)c3)no2)cc1,50000.0
CCCCNCC(=O)Nc1ccc(-c2nc(-c3ccnc(Nc4ccc(OC(F)(F)F)cc4)c3)no2)cc1,50000.0
O=C(CNc1cccc(Cl)c1)Nc1ccc(-c2nc(-c3ccnc(Nc4ccc(OC(F)(F)F)cc4)c3)no2)cc1,50000.0
Cc1cccc2c1OP(=O)(OCC1OC(n3cc(F)c(O)nc3=O)CC1O)OC2,50000.0
Cc1cccc2c1OP(=O)(OC[C@@H]1C[C@H](F)[C@H](n3cnc4c(N)ncnc43)O1)OC2,50000.0
COc1ccc2c(c1)CO[P@](=O)(OC[C@@H]1C=C[C@H](n3cc(C)c(O)nc3=O)O1)O2,50000.0
Cc1cn([C@H]2C=C[C@@H](CO[P@]3(=O)OCc4cccc(C(C)(C)C)c4O3)O2)c(=O)nc1O,50000.0
Cl.NCCCNCCCCNCCCNCC(O)=Nc1cccc2ccccc12,50000.0
Cl.NCCCNCCCNCC(O)=Nc1c2ccccc2cc2ccccc12,50000.0
O=C1N(CCCCCCCCN2C(=O)C(O)(c3c[nH]c4ccccc34)c3ccccc32)c2ccccc2C1(O)c1c[nH]c2ccccc12,50000.0
C[C@@H](CC[C@H]1C(CO)=CC[C@H]2C(C)(C)CCC[C@]12C)CC(=O)OCCN1CCCCC1,50000.0
CC1CCCCN1C(=O)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,50000.0
CC1CN(C(=O)Oc2ccc(Oc3ccc(C(F)(F)F)cn3)cc2)CC(C)O1,50000.0
COc1ccc2[nH]cc(CCCN3CCN(C(=O)CN4CCN(C(=O)c5ccc(Br)cc5)CC4)CC3)c2c1,50000.0
CC1=CC2Cc3nc4[nH][nH]cc-4c(=N)c3C(C1)C2,50000.0
Cl.NCCCNCCCCNCCCNCC(O)=Nc1c2ccccc2cc2ccccc12,50000.0
CN(c1nc2sc3c(c2c(=O)o1)CCCC3)C1CCCCC1,50000.0
Cc1cccc2c1OP(=O)(OC[C@@H]1C[C@@H](F)[C@H](n3cnc4c(N)ncnc43)O1)OC2,50000.0
CC1CCCN(C(=O)Oc2ccc(Oc3ccc(C(F)(F)F)cn3)cc2)C1,50000.0
COc1ccc(C(=O)N2CCN(CC(=O)N3CCN(CCCc4c[nH]c5ccc(OC)cc45)CC3)CC2)cc1,50000.0
CN(C)C(=O)Oc1ccc(Oc2ncc(Cl)cc2Cl)cc1,50000.0
CSc1n[nH]c2nc3c(c(N)c12)C1CC(C)=CC(C3)C1,50000.0
Oc1ccc2nc3ccccc3nc2c1,50000.0
O=C1N(CCCN2C(=O)C(O)(c3c[nH]c4ccccc34)c3ccccc32)c2ccccc2C1(O)c1c[nH]c2ccccc12,50000.0
CN(C)CCNCC(O)=Nc1c2ccccc2cc2ccccc12.Cl,50000.0
CCN(CC)c1nc2scc(C)c2c(=O)o1,50000.0
Cc1cn(C2C=CC(COP3(=O)OCc4cc(C(C)(C)C)ccc4O3)O2)c(=O)nc1O,50000.0
O=C1N=C(O)C(=CCBr)CN1[C@H]1C[C@H](O)[C@@H](COP2(=O)OCc3cccc(-c4ccccc4)c3O2)O1,50000.0
Cc1cn(C2C=CC(COP3(=O)OCc4ccccc4O3)O2)c(=O)nc1O,50000.0
Cc1cccc2c1OP(=O)(OCCOCn1cnc3c(O)nc(=N)[nH]c31)OC2,50000.0
CC(=O)c1ccc(C(O)=NC(S)=NCCC2CCN(Cc3ccccc3)CC2)cc1,7.5
O=S(=O)(c1ccccc1)n1ccc2c(N3CCN(CCN=c4c5c([nH]c6ccccc46)CCCC5)CC3)cccc21,7.5
Oc1ccccc1CNCCCCCCCCCN=c1c2c([nH]c3ccccc13)CCCC2,7.52
CC1=CC2Cc3[nH]c4cc(Cl)ccc4c(=NCCCCCCCCCCN=C(O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,7.6
O=c1c2cc(N=C(O)CNCc3cc(F)cc(F)c3)ccc2nc2n1CCC2,7.6
COc1ccc(-c2cc(=O)c3ccc(OCCN4CCN(CCO)CC4)cc3o2)cc1,7.6
COc1cc(/C=C/C(O)=NCCCCN=c2c3c([nH]c4ccccc24)CCCC3)ccc1O,7.6
CC1(C)O[C@H]2[C@@H](O1)[C@@H](CNCCCCCCCCCCN=c1c3c([nH]c4ccccc14)CCCC3)O[C@@H]1OC(C)(C)O[C@@H]12,7.6
CC1=CC2Cc3[nH]c4cc(Cl)ccc4c(=NCCCCCCCCCCN=C(O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2.Cl,7.6
CC(O)=NCCc1c[nH]c2ccc(OC(O)=NCCCCCCCN=c3c4c([nH]c5cc(Cl)ccc35)CCCC4)cc12,7.7
CN1CCC(C[C@H]2Cc3ccccc3C2=O)CC1,7.7
COc1cc2c(cc1OC)C(=O)[C@@H](CC1CCN(Cc3ccccc3)CC1)C2,7.7
COc1ccc(-c2cc(=O)c3ccc(OCCCN4CCC(C)CC4)cc3o2)cc1,7.7
CCN(CCCCCCn1c(=O)c2cc3c(=O)n(CCCCCCN(CC)Cc4ccccc4OC)c(=O)c3cc2c1=O)Cc1ccccc1OC,7.7
O=[N+]([O-])OCCNCCCCCCCCN=c1c2c([nH]c3ccccc13)CCCC2,7.7
N#Cc1ccc2[nH]cc(CCN3CCN(c4ccc(C(=O)CCC5CCN(Cc6cccnc6)CC5)cc4)CC3)c2c1,7.7
c1ccc(CC2CCN(CCCCNCc3cccnc3)CC2)cc1,7.7
Cc1ccc2onc(CCC3CCN(Cc4ccccc4)CC3)c2c1,7.76
Oc1ccccc1CNCCCCCCCCCN=c1c2c([nH]c3cc(Cl)ccc13)CCCC2,7.78
O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc(N2CCN(CCCCc3c[nH]c4ccc(Br)cc34)CC2)cc1,7.8
CCN(CCCCCCC=Nc1cc(O)c(NCCCCCCCN(CC)Cc2ccccc2OC)cc1O)Cc1ccccc1OC,7.8
COc1cc2c(cc1O)CCC(C)(CCC(O)=NCCCCCCCN=c1c3c([nH]c4cc(Cl)ccc14)CCCC3)O2,7.9
COc1cc2c(cc1OCc1ccccc1)CCC(C)(CC(O)=NCCCCCCCCCN=c1c3c([nH]c4cc(Cl)ccc14)CCCC3)O2,7.9
CCOc1ccc(Cc2nc3cc(C(O)=NCCCCCN=c4c5c([nH]c6ccccc46)CCCC5)ccc3n2CCC(C)C)cc1,7.9
NCCCCCCN=c1c2c([nH]c3cc(Cl)ccc13)CCCC2,7.9
COc1cc(CNCCCCCCCCN=c2c3c([nH]c4ccccc24)CCCC3)cc2c1OCO2,7.98
CN=C(O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)OC(=Cc2ccc(Cl)c(Cl)c2)C3=O)c1,8.0
COc1ccc2c(c1)C(=O)N(CCC1CCN(Cc3ccccc3)CC1)C2=O,8.0
CN=C(O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)O/C(=C\c2ccc(Cl)c(Cl)c2)C3=O)c1,8.0
Cl.N[C@H]1CCN(c2c3c(nc4ccc(-c5ccnc(N=C(O)C6CC6)c5)cc24)-c2ccccc2CCC3)C1,50000.0
O=C(Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1)N1CCC(O)CC1,50000.0
Cc1cccc2c1OP(=O)(OC[C@H]1O[C@@H](N3C=NC4C(O)=NC(=N)N=C43)C[C@@H]1O)OC2,50000.0
CCSc1nc(-c2ccc(OC)cc2)nn1C(=O)N1CCOCC1,50000.0
Cc1cn(C2C=CC(COP3(=O)Oc4ccccc4C(C(Cl)Cl)O3)O2)c(=O)nc1O,50000.0
CN(C(=O)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1)c1ccccc1Cl,50000.0
CN(C(=O)Oc1ccc(Nc2ccc(C(F)(F)F)cn2)cc1)c1ccccc1,50000.0
Cc1cn(C2CC(N=[N+]=[N-])C(COP3(=O)OCc4cccc(C)c4O3)O2)c(=O)nc1O,50000.0
Cc1cccc2c1OP(=O)(OCC1OC(N3CC(=CCBr)C(O)=NC3=O)CC1O)OC2,50000.0
CCN(CC)c1nc2sc3c(c2c(=O)o1)CCC3,50000.0
O=C(CN1CCN(C(=O)c2cccc(F)c2)CC1)N1CCN(CCCc2c[nH]c3ccccc23)CC1,50000.0
